id,title,release_date,revenue,genres
8067,A Life Less Ordinary,1997-10-24,0.0,"['Fantasy', 'Drama', 'Comedy', 'Thriller', 'Science Fiction', 'Romance']"
125052,Hurricane Streets,1997-01-21,0.0,"['Romance', 'Crime', 'Drama']"
45153,Eve's Bayou,1997-09-07,0.0,['Drama']
10871,Switchback,1997-10-31,6482195.0,"['Action', 'Adventure', 'Mystery', 'Thriller']"
14398,Gang Related,1997-10-08,5790448.0,"['Action', 'Drama']"
10890,Stripes,1981-06-25,85300000.0,"['Action', 'Comedy']"
99002,Nenette and Boni,1997-01-29,0.0,['Drama']
1281,Bean,1997-07-03,251212670.0,['Comedy']
32332,Hugo Pool,1997-01-01,0.0,"['Comedy', 'Romance']"
9770,Mad City,1997-11-07,10541523.0,"['Action', 'Drama', 'Thriller']"
12616,One Night Stand,1997-11-14,2642983.0,['Drama']
34838,The Tango Lesson,1997-11-28,0.0,"['Drama', 'Music', 'Romance', 'Foreign']"
14905,Welcome to Sarajevo,1997-05-09,0.0,"['War', 'Drama', 'History']"
14583,Deceiver,1997-08-31,0.0,"['Mystery', 'Crime', 'Drama', 'Thriller']"
11975,The Rainmaker,1997-11-18,45916769.0,"['Drama', 'Crime', 'Thriller']"
4995,Boogie Nights,1997-09-11,43101594.0,['Drama']
9281,Witness,1985-02-08,68706993.0,"['Crime', 'Drama', 'Romance', 'Thriller']"
45928,Incognito,1997-11-14,0.0,"['Crime', 'Thriller']"
563,Starship Troopers,1997-11-06,121214377.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']"
61337,Critical Care,1997-10-31,0.0,"['Comedy', 'Drama']"
19931,The Joy Luck Club,1993-09-08,32861136.0,['Drama']
31535,Chairman of the Board,1998-03-13,0.0,['Comedy']
10215,Sliding Doors,1998-04-23,58000000.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
9823,Mortal Kombat: Annihilation,1997-11-21,51376861.0,"['Action', 'Fantasy', 'Science Fiction']"
37165,The Truman Show,1998-06-04,264118201.0,"['Comedy', 'Drama']"
45609,The Wings of the Dove,1997-11-07,0.0,"['Drama', 'Romance']"
38904,Mrs. Dalloway,1997-09-01,3309421.0,"['Drama', 'Romance']"
45565,"I Love You, I Love You Not",1996-08-28,0.0,"['Drama', 'Family', 'Romance']"
9407,Red Corner,1997-10-30,0.0,"['Crime', 'Drama', 'Thriller']"
4824,The Jackal,1997-11-14,159330280.0,"['Action', 'Thriller', 'Adventure', 'Crime']"
9444,Anastasia,1997-11-20,139804348.0,"['Animation', 'Family']"
9414,The Man Who Knew Too Little,1997-11-14,13801755.0,"['Comedy', 'Thriller', 'Crime', 'Action']"
8078,Alien: Resurrection,1997-11-12,162000000.0,"['Science Fiction', 'Horror', 'Action']"
29938,Alien Escape,1996-01-01,0.0,"['Horror', 'Science Fiction']"
11831,Amistad,1997-12-03,74000000.0,"['Drama', 'History', 'Mystery']"
2895,The Apostle,1997-10-09,0.0,['Drama']
39177,Artemisia,1997-09-10,0.0,"['Drama', 'History']"
19601,Bent,1997-11-26,0.0,"['Drama', 'History', 'Romance']"
124606,Bang,1995-09-09,0.0,['Drama']
42832,The Boys,1997-12-12,0.0,['Comedy']
22797,The Butcher Boy,1997-07-13,0.0,"['Comedy', 'Drama']"
2639,Deconstructing Harry,1997-08-26,10686841.0,"['Comedy', 'Drama']"
9574,Flubber,1997-11-26,177977226.0,"['Comedy', 'Family', 'Science Fiction']"
10371,For Richer or Poorer,1997-12-11,31611225.0,['Comedy']
489,Good Will Hunting,1997-12-05,225933435.0,['Drama']
167738,Guy,1997-12-17,0.0,[]
293820,Tar,1997-11-26,0.0,[]
9714,Home Alone 3,1997-12-12,79082515.0,"['Comedy', 'Family']"
102406,Ill Gotten Gains,1997-12-05,0.0,['Drama']
170430,Man of Her Dreams,1997-11-18,0.0,"['Horror', 'Drama']"
8197,Midnight in the Garden of Good and Evil,1997-11-21,25105255.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
6283,MouseHunt,1997-12-19,122417389.0,"['Comedy', 'Family']"
279698,Never Met Picasso,1996-01-01,0.0,[]
49728,Office Killer,1997-01-01,0.0,"['Comedy', 'Horror', 'Thriller']"
64562,Other Voices Other Rooms,1995-09-15,0.0,['Drama']
4233,Scream 2,1997-12-09,172363301.0,"['Horror', 'Mystery']"
191874,Stranger in the House,1997-01-01,0.0,['Thriller']
10217,The Sweet Hereafter,1997-05-14,3263585.0,['Drama']
438108,Time Tracers,1997-12-16,0.0,['Science Fiction']
597,Titanic,1997-11-18,1845034188.0,"['Drama', 'Romance', 'Thriller']"
714,Tomorrow Never Dies,1997-12-11,333011068.0,"['Adventure', 'Action', 'Thriller']"
52537,Twisted,1996-11-14,0.0,['Drama']
12799,Full Speed,1996-09-25,0.0,"['Romance', 'Drama']"
62394,The Education of Little Tree,1997-12-25,0.0,['Drama']
9922,The Postman,1997-12-25,17626234.0,"['Drama', 'Adventure']"
547,The Horse Whisperer,1998-05-14,186883563.0,"['Drama', 'Romance']"
25994,The Winter Guest,1997-12-27,0.0,['Drama']
184,Jackie Brown,1997-12-24,39673162.0,"['Comedy', 'Crime', 'Romance']"
9746,Kundun,1997-12-25,5684789.0,['Drama']
9438,Mr. Magoo,1997-12-25,0.0,"['Comedy', 'Family']"
115,The Big Lebowski,1998-03-06,46189568.0,"['Comedy', 'Crime']"
26941,Afterglow,1997-12-26,2465960.0,"['Drama', 'Romance', 'Comedy']"
27103,My Life in Pink,1997-05-28,0.0,"['Drama', 'Comedy']"
9410,Great Expectations,1998-01-19,55494066.0,"['Comedy', 'Drama', 'Romance']"
32302,3 Ninjas: High Noon at Mega Mountain,1998-04-10,0.0,"['Action', 'Comedy', 'Family']"
216794,Men of Means,1999-05-25,0.0,"['Drama', 'Action']"
88863,Caught Up,1998-02-27,0.0,"['Drama', 'Thriller', 'Crime']"
154821,Arguing the World,1998-01-07,0.0,[]
41417,Firestorm,1998-01-08,0.0,"['Action', 'Adventure', 'Thriller']"
12538,Senseless,1998-02-20,13035599.0,"['Comedy', 'Romance']"
586,Wag the Dog,1997-12-25,64256513.0,"['Comedy', 'Drama']"
2666,Dark City,1998-02-27,27200316.0,"['Mystery', 'Science Fiction']"
46338,The Leading Man,1996-12-12,0.0,"['Thriller', 'Drama', 'Romance']"
54007,Star Kid,1997-01-16,7.0,"['Action', 'Adventure', 'Family', 'Science Fiction']"
11258,Hard Rain,1998-01-16,19870567.0,['Thriller']
9490,Half Baked,1998-01-16,17460020.0,"['Comedy', 'Crime']"
9411,Fallen,1998-01-16,25232289.0,"['Thriller', 'Fantasy', 'Crime', 'Drama']"
25719,Shooting Fish,1997-08-22,302204.0,"['Crime', 'Comedy', 'Romance']"
9033,The Prophecy II,1998-01-20,0.0,"['Fantasy', 'Horror', 'Thriller']"
11220,Fallen Angels,1995-09-06,0.0,"['Drama', 'Action', 'Romance']"
21253,Four Days in September,1997-05-01,310724.0,"['Action', 'Drama', 'Foreign', 'History', 'Thriller']"
6116,Spice World,1997-12-19,100000000.0,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Music']"
9457,Deep Rising,1998-01-30,11203026.0,"['Adventure', 'Action', 'Horror', 'Science Fiction']"
281289,Tainted,1998-05-18,0.0,"['Thriller', 'Comedy']"
43911,A Letter from Death Row,1998-11-17,0.0,"['Drama', 'Crime', 'Mystery']"
39424,Music from Another Room,1998-04-24,0.0,"['Comedy', 'Drama', 'Romance']"
44361,Mother and Son,1997-02-20,0.0,['Drama']
11702,The Replacement Killers,1998-02-06,19204929.0,"['Action', 'Drama', 'Crime', 'Thriller']"
2923,B. Monkey,1998-11-07,0.0,"['Romance', 'Crime', 'Drama']"
12238,The Night Flier,1997-04-30,91549.0,"['Mystery', 'Horror', 'Fantasy']"
11568,Blues Brothers 2000,1998-02-05,14051384.0,"['Music', 'Action', 'Comedy', 'Crime']"
41577,Tokyo Fist,1995-01-01,0.0,"['Romance', 'Action', 'Drama', 'Thriller']"
66894,Ride,1998-03-27,0.0,['Comedy']
11003,The Wedding Singer,1998-02-13,123306987.0,"['Romance', 'Comedy']"
10153,Sphere,1998-02-13,13100000.0,['Science Fiction']
49645,Ayn Rand: A Sense of Life,1998-02-13,0.0,['Documentary']
47112,A Further Gesture,1997-01-01,0.0,"['Drama', 'Thriller', 'Romance']"
102732,Little City,1997-04-04,0.0,"['Comedy', 'Romance']"
30949,Palmetto,1998-02-20,0.0,"['Mystery', 'Thriller', 'Drama', 'Romance', 'Crime']"
2898,As Good as It Gets,1997-12-19,314178011.0,"['Comedy', 'Romance']"
9558,King of New York,1990-07-18,2554476.0,"['Thriller', 'Crime']"
83593,A Paralyzing Fear: The Story of Polio in America,1998-03-04,0.0,['Documentary']
320011,Men with Guns,1998-03-06,0.0,"['Drama', 'Crime']"
26269,Twilight,1998-03-06,0.0,"['Drama', 'Crime', 'Mystery', 'Thriller']"
11808,U.S. Marshals,1998-03-06,102367405.0,"['Thriller', 'Crime', 'Action']"
6970,Welcome to Woop Woop,1998-08-13,0.0,"['Music', 'Comedy', 'Fantasy', 'Adventure']"
47452,Love and Death on Long Island,1997-01-01,0.0,"['Drama', 'Romance', 'Foreign']"
18205,Midaq Alley,1995-05-05,0.0,['Drama']
36943,In God's Hands,1998-04-24,0.0,['Adventure']
21736,Everest,1998-03-06,76447420.0,"['Adventure', 'Documentary']"
17941,Hush,1998-03-06,0.0,"['Drama', 'Thriller']"
10668,Suicide Kings,1997-09-06,0.0,"['Action', 'Comedy', 'Crime', 'Drama', 'Thriller']"
9313,The Man in the Iron Mask,1998-03-12,0.0,"['Action', 'Adventure', 'Drama']"
42807,The Newton Boys,1998-03-26,76000000.0,"['Crime', 'Action', 'Drama']"
617,Wild Things,1998-03-20,67200000.0,['Thriller']
36568,Paulie,1998-04-17,0.0,"['Comedy', 'Family']"
37272,"A Cool, Dry Place",1998-01-29,0.0,"['Drama', 'Romance']"
5910,Fireworks,1997-09-03,0.0,"['Crime', 'Drama']"
9440,Primary Colors,1998-03-20,0.0,"['Comedy', 'Drama']"
53092,"Niagara, Niagara",1997-08-30,168462.0,"['Drama', 'Romance']"
32911,Wide Awake,1998-03-20,0.0,"['Comedy', 'Drama', 'Family']"
44308,A Price Above Rubies,1998-03-26,1081957.0,"['Drama', 'Romance']"
124821,Eden,1996-01-01,0.0,['Drama']
32456,Two Girls and a Guy,1997-09-07,2057193.0,"['Drama', 'Romance']"
93350,No Looking Back,1998-03-27,0.0,"['Drama', 'Comedy', 'Romance']"
62695,Storefront Hitchcock,1998-03-27,0.0,['Documentary']
32144,The Proposition,1998-03-26,0.0,"['Drama', 'Romance']"
17127,The Object of My Affection,1998-04-17,46905889.0,"['Comedy', 'Drama', 'Romance']"
40688,Meet the Deedles,1998-03-27,4562146.0,"['Animation', 'Comedy', 'Family']"
17133,Homegrown,1998-01-01,271375.0,"['Drama', 'Action', 'Comedy', 'Thriller', 'Crime']"
19848,The Players Club,1998-04-08,0.0,['Drama']
17644,Barney's Great Adventure,1998-01-01,0.0,['Family']
1774,The Big One,1997-09-06,720074.0,['Documentary']
30265,Chinese Box,1997-09-04,0.0,"['Drama', 'Romance']"
2157,Lost in Space,1998-04-03,136159423.0,"['Adventure', 'Family', 'Science Fiction']"
70581,Heaven's Burning,1997-09-04,0.0,"['Drama', 'Action', 'Thriller', 'Crime']"
8838,Mercury Rising,1998-04-03,0.0,"['Action', 'Crime', 'Drama', 'Thriller']"
29193,The Spanish Prisoner,1997-09-08,13835130.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
795,City of Angels,1998-04-10,198685114.0,"['Drama', 'Fantasy', 'Romance']"
16980,The Last Days of Disco,1998-05-29,0.0,"['Comedy', 'Drama', 'Romance']"
27472,The Odd Couple II,1998-04-09,0.0,"['Adventure', 'Comedy']"
47881,My Giant,1998-04-10,7985929.0,"['Comedy', 'Drama', 'Family']"
9469,He Got Game,1998-05-01,21567853.0,['Drama']
12488,The Gingerbread Man,1998-01-23,0.0,['Thriller']
98499,Illtown,1996-07-09,0.0,[]
81367,Slappy and the Stinkers,1998-01-23,0.0,"['Adventure', 'Family']"
267,Live Flesh,1997-10-28,1535558.0,"['Drama', 'Romance', 'Thriller']"
16148,Zero Effect,1998-01-30,1980338.0,"['Comedy', 'Crime', 'Mystery', 'Thriller']"
21252,Nil by Mouth,1997-05-08,0.0,['Drama']
73135,Ratchet,1996-09-12,0.0,['Thriller']
9449,The Borrowers,1997-12-05,0.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']"
6264,Prince Valiant,1997-07-24,0.0,"['Adventure', 'Fantasy']"
90414,"I Love You, Don't Touch Me!",1997-01-21,0.0,"['Comedy', 'Romance']"
188870,Leather Jacket Love Story,1998-02-20,0.0,"['Drama', 'Comedy', 'Romance']"
215373,Love Walked In,1997-01-18,0.0,"['Drama', 'Thriller']"
78149,"An Alan Smithee Film: Burn, Hollywood, Burn",1998-02-20,45779.0,['Comedy']
15513,Kissing a Fool,1998-02-27,0.0,"['Comedy', 'Romance']"
31220,Krippendorf's Tribe,1998-02-27,0.0,"['Comedy', 'Drama', 'Family']"
13907,Kurt & Courtney,1998-02-27,0.0,"['Documentary', 'Music']"
29825,The Real Blonde,1997-09-14,0.0,"['Comedy', 'Drama', 'Romance']"
10622,Mr. Nice Guy,1997-01-31,18814720.0,"['Crime', 'Action', 'Comedy']"
30020,Taste of Cherry,1997-09-28,0.0,['Drama']
17139,Character,1997-04-17,0.0,"['Drama', 'Foreign', 'History']"
34582,Junk Mail,1997-02-21,0.0,"['Comedy', 'Thriller']"
10216,Species II,1998-04-10,19165560.0,"['Science Fiction', 'Action', 'Horror']"
9771,Major League: Back to the Minors,1998-04-17,3572443.0,['Comedy']
24560,Sour Grapes,1998-01-01,0.0,['Comedy']
76330,Wild Man Blues,1997-01-16,425788.0,"['Music', 'Documentary']"
9448,The Big Hit,1998-04-24,27007143.0,"['Action', 'Adventure', 'Comedy', 'Thriller']"
38618,Tarzan and the Lost City,1998-04-24,0.0,"['Action', 'Adventure']"
18316,Black Dog,1998-05-01,0.0,"['Action', 'Adventure', 'Thriller']"
78373,"Dancer, Texas Pop. 81",1998-05-01,565592.0,"['Comedy', 'Drama', 'Family']"
77514,A Friend of the Deceased,1997-09-10,0.0,"['Drama', 'Comedy']"
49474,Go Now,1995-09-16,0.0,"['Romance', 'Drama', 'TV Movie']"
4415,Les Misérables,1998-05-01,14096321.0,"['Crime', 'Drama', 'History', 'Romance']"
39467,Still Breathing,1997-09-01,0.0,"['Comedy', 'Drama', 'Romance']"
55561,Clockwatchers,1997-01-01,0.0,"['Comedy', 'Drama']"
8656,Deep Impact,1998-05-08,140464664.0,"['Action', 'Drama', 'Romance']"
209345,Little Men,1998-05-08,0.0,[]
58680,Woo,1998-05-08,8026971.0,"['Comedy', 'Romance']"
35161,The Hanging Garden,1997-01-01,0.0,['Drama']
35796,Lawn Dogs,1997-11-21,0.0,['Drama']
18937,Quest for Camelot,1998-05-15,38172500.0,"['Fantasy', 'Animation', 'Drama', 'Romance', 'Family']"
929,Godzilla,1998-05-20,379014294.0,"['Science Fiction', 'Action', 'Thriller']"
9452,Bulworth,1998-05-15,29202884.0,"['Comedy', 'Drama']"
1878,Fear and Loathing in Las Vegas,1998-05-22,10680275.0,"['Adventure', 'Drama', 'Comedy']"
9844,The Opposite of Sex,1998-05-22,5879254.0,"['Comedy', 'Drama']"
40505,I Got the Hook Up,1998-05-27,0.0,"['Action', 'Comedy']"
14342,Almost Heroes,1998-05-29,0.0,"['Action', 'Adventure', 'Comedy', 'Western']"
9715,Hope Floats,1998-05-29,0.0,"['Drama', 'Romance']"
26610,Insomnia,1997-03-14,0.0,"['Crime', 'Drama', 'Thriller']"
20064,Little Boy Blue,1997-06-01,0.0,"['Drama', 'Thriller']"
40961,The Ugly,1997-08-26,0.0,"['Horror', 'Thriller']"
1965,A Perfect Murder,1998-06-05,128038368.0,"['Crime', 'Thriller', 'Drama']"
312,Beyond Silence,1996-12-18,0.0,['Drama']
6068,Six Days Seven Nights,1998-06-12,164000000.0,"['Action', 'Adventure', 'Comedy', 'Romance']"
15037,Can't Hardly Wait,1998-06-12,25605015.0,"['Comedy', 'Drama', 'Romance']"
50043,Cousin Bette,1998-06-12,0.0,"['Comedy', 'Drama', 'Romance']"
37636,High Art,1998-06-12,1929168.0,"['Drama', 'Romance']"
17044,The Land Girls,1998-09-25,0.0,"['Drama', 'Romance', 'War']"
60951,Passion in the Desert,1997-08-31,0.0,"['Drama', 'Adventure']"
21334,Children of Heaven,1997-08-01,900000.0,"['Drama', 'Comedy', 'Family']"
416437,Dear Jesse,1998-10-10,0.0,[]
32284,Dream for an Insomniac,1996-04-18,24.0,"['Romance', 'Comedy', 'Drama']"
51955,Hav Plenty,1997-09-11,0.0,"['Action', 'Comedy', 'Romance', 'Science Fiction', 'Thriller']"
37410,Henry Fool,1997-09-07,1334786.0,"['Comedy', 'Drama']"
47481,Marie from the Bay of Angels,1998-06-19,0.0,"['Drama', 'Romance']"
53765,Mr. Jealousy,1997-09-11,0.0,"['Comedy', 'Romance']"
10674,Mulan,1998-06-18,304320254.0,"['Animation', 'Family', 'Adventure']"
136134,Resurrection Man,1998-02-13,0.0,"['Thriller', 'Crime', 'Drama']"
846,The X Files,1998-06-19,189198313.0,"['Mystery', 'Science Fiction', 'Thriller']"
12655,I Went Down,1997-10-03,0.0,"['Action', 'Comedy', 'Crime']"
3050,Doctor Dolittle,1998-06-22,294456605.0,"['Comedy', 'Family', 'Fantasy']"
1389,Out of Sight,1998-06-26,77745568.0,"['Romance', 'Comedy', 'Crime']"
11020,Picnic at Hanging Rock,1975-09-02,0.0,"['Thriller', 'Drama', 'Mystery']"
20862,Smoke Signals,1998-01-16,0.0,"['Drama', 'Comedy']"
108548,Voyage to the Beginning of the World,1997-05-05,0.0,"['Drama', 'Foreign']"
9464,Buffalo '66,1998-01-20,2375097.0,"['Romance', 'Comedy', 'Crime', 'Drama']"
95,Armageddon,1998-07-01,553799566.0,"['Action', 'Thriller', 'Science Fiction', 'Adventure']"
944,Lethal Weapon 4,1998-07-10,285444603.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
35680,Madeline,1998-07-10,0.0,"['Comedy', 'Drama', 'Family']"
11551,Small Soldiers,1998-07-10,54682547.0,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']"
473,Pi,1998-07-10,3221152.0,"['Mystery', 'Drama', 'Thriller']"
102304,Whatever,1998-07-10,0.0,['Drama']
544,There's Something About Mary,1998-07-15,369884651.0,"['Romance', 'Comedy']"
10513,Plan 9 from Outer Space,1959-07-22,0.0,"['Science Fiction', 'Horror']"
28966,Wings,1927-08-12,0.0,"['Action', 'Drama', 'Romance', 'War']"
65203,The Broadway Melody,1929-02-08,4358000.0,"['Drama', 'Music', 'Romance']"
143,All Quiet on the Western Front,1930-04-29,0.0,"['Drama', 'War']"
42861,Cimarron,1931-02-09,0.0,"['Drama', 'Western']"
33680,Grand Hotel,1932-05-25,2594000.0,"['Drama', 'Romance']"
56164,Cavalcade,1933-02-08,7630000.0,['Drama']
12311,Mutiny on the Bounty,1935-11-08,4460000.0,"['Adventure', 'Drama', 'History', 'Romance']"
43277,The Great Ziegfeld,1936-04-08,0.0,"['Drama', 'Music', 'Romance']"
43278,The Life of Emile Zola,1937-10-02,0.0,['Drama']
34106,You Can't Take It With You,1938-08-23,7433101.0,"['Comedy', 'Romance']"
43266,How Green Was My Valley,1941-10-28,6000000.0,['Drama']
27367,Mrs. Miniver,1942-06-04,13500000.0,"['Drama', 'Romance', 'War']"
17661,Going My Way,1944-05-15,16300000.0,"['Drama', 'Comedy', 'Music']"
28580,The Lost Weekend,1945-11-25,11000000.0,['Drama']
887,The Best Years of Our Lives,1946-12-25,23650000.0,"['Drama', 'History', 'Romance']"
33667,Gentleman's Agreement,1947-11-11,7800000.0,"['Drama', 'Romance']"
23383,Hamlet,1948-03-25,0.0,['Drama']
25430,All the King's Men,1949-11-08,0.0,['Drama']
27191,The Greatest Show on Earth,1952-01-10,36000000.0,"['Action', 'Drama', 'Romance']"
11426,From Here to Eternity,1953-08-28,30500000.0,"['War', 'Drama', 'Romance']"
654,On the Waterfront,1954-06-22,9600000.0,"['Crime', 'Drama']"
15919,Marty,1955-04-11,3000000.0,"['Drama', 'Romance']"
1725,West Side Story,1961-10-18,43656822.0,"['Crime', 'Drama', 'Music']"
5769,Tom Jones,1963-10-06,37600000.0,"['Adventure', 'Comedy', 'History', 'Romance']"
874,A Man for All Seasons,1966-12-12,28350000.0,"['Drama', 'History']"
10633,In the Heat of the Night,1967-08-02,27379978.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
17917,Oliver!,1968-09-26,37402877.0,"['Drama', 'Family', 'Music']"
3116,Midnight Cowboy,1969-05-25,44785053.0,['Drama']
1051,The French Connection,1971-10-09,41158757.0,"['Action', 'Crime', 'Thriller']"
1366,Rocky,1976-11-21,117235147.0,['Drama']
12102,Kramer vs. Kramer,1979-12-18,106260000.0,['Drama']
16619,Ordinary People,1980-09-19,0.0,['Drama']
9443,Chariots of Fire,1981-05-15,58972904.0,"['Drama', 'History']"
11050,Terms of Endearment,1983-11-20,0.0,"['Drama', 'Comedy']"
606,Out of Africa,1985-12-20,128499205.0,['Drama']
746,The Last Emperor,1987-10-21,43984230.0,"['Drama', 'History']"
380,Rain Man,1988-12-11,412800000.0,['Drama']
403,Driving Miss Daisy,1989-12-13,145793296.0,"['Comedy', 'Drama']"
11485,Take the Money and Run,1969-08-18,0.0,"['Comedy', 'Crime']"
466,Klute,1971-06-21,0.0,['Mystery']
13820,Repo Man,1984-02-20,2300000.0,"['Comedy', 'Crime', 'Science Fiction', 'Thriller']"
15389,Metropolitan,1990-08-03,0.0,"['Comedy', 'Drama']"
13597,Labyrinth,1986-06-27,12729917.0,"['Adventure', 'Family', 'Fantasy']"
2108,The Breakfast Club,1985-02-15,51525171.0,"['Comedy', 'Drama']"
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985-10-31,29999213.0,['Horror']
10072,A Nightmare on Elm Street 3: Dream Warriors,1987-02-27,44793222.0,"['Horror', 'Thriller']"
10131,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,72500000.0,"['Horror', 'Thriller']"
10160,A Nightmare on Elm Street 5: The Dream Child,1989-08-11,22168359.0,"['Horror', 'Thriller']"
11284,Freddy's Dead: The Final Nightmare,1991-09-05,34872033.0,"['Horror', 'Thriller', 'Comedy']"
4488,Friday the 13th,1980-05-09,59754601.0,['Horror']
9725,Friday the 13th Part 2,1981-05-01,21722776.0,"['Horror', 'Thriller']"
9728,Friday the 13th Part III,1982-08-13,36690067.0,"['Horror', 'Thriller']"
9730,Friday the 13th: The Final Chapter,1984-04-13,32980880.0,"['Horror', 'Thriller']"
9731,Friday the 13th: A New Beginning,1985-03-22,21930418.0,"['Horror', 'Thriller']"
10225,Friday the 13th Part VI: Jason Lives,1986-08-01,19472057.0,"['Horror', 'Mystery', 'Thriller']"
10281,Friday the 13th Part VII: The New Blood,1988-05-13,19170001.0,"['Horror', 'Thriller']"
10283,Friday the 13th Part VIII: Jason Takes Manhattan,1989-07-28,14000000.0,"['Horror', 'Thriller']"
948,Halloween,1978-10-25,70000000.0,"['Horror', 'Thriller']"
11281,Halloween II,1981-10-30,25533818.0,"['Horror', 'Thriller']"
10676,Halloween III: Season of the Witch,1982-10-22,14400000.0,"['Horror', 'Mystery', 'Science Fiction']"
11357,Halloween 4: The Return of Michael Myers,1988-10-21,17768757.0,"['Horror', 'Thriller']"
11361,Halloween 5: The Revenge of Michael Myers,1989-10-12,11642254.0,"['Horror', 'Thriller']"
36599,Prom Night,1980-07-18,14796236.0,"['Horror', 'Mystery', 'Thriller']"
39929,Hello Mary Lou: Prom Night II,1987-11-13,2683519.0,['Horror']
41828,Prom Night III: The Last Kiss,1990-03-30,0.0,"['Thriller', 'Comedy', 'Horror']"
41769,Prom Night IV: Deliver Us from Evil,1992-02-14,0.0,['Horror']
10585,Child's Play,1988-11-08,44196684.0,"['Horror', 'Thriller']"
11186,Child's Play 2,1990-11-09,35763605.0,"['Drama', 'Horror']"
11187,Child's Play 3,1991-08-30,20560255.0,"['Thriller', 'Horror', 'Action']"
609,Poltergeist,1982-06-04,122200000.0,['Horror']
11133,Poltergeist II: The Other Side,1986-05-23,40996665.0,"['Horror', 'Thriller']"
10306,Poltergeist III,1988-06-10,14144000.0,"['Horror', 'Thriller']"
9552,The Exorcist,1973-12-26,441306145.0,"['Drama', 'Horror', 'Thriller']"
11586,Exorcist II: The Heretic,1977-06-17,30749142.0,"['Horror', 'Thriller', 'Fantasy']"
